,Age,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,NRM_Height,NRM_Weight,Preferred Foot_Right,International Reputation_2,International Reputation_3,International Reputation_4,International Reputation_5,Weak Foot_2,Weak Foot_3,Weak Foot_4,Weak Foot_5,Skill Moves_2,Skill Moves_3,Skill Moves_4,Skill Moves_5,Asia,Cannot Find,Europe,North America,Oceania,South America,Allsvenskan,Bundesliga,Bundesliga 2,CSL,Calcio B,Camp. Scotiabank,Domino’s Ligue 2,EFL Championship,EFL League One,EFL League Two,Ekstraklasa,Eliteserien,Eredivisie,Hyundai A-League,K-League 1,LIGA Bancomer MX,LaLiga 1 I 2 I 3,LaLiga Santander,Liga Dimayor,Liga NOS,Liga do Brasil,Ligue 1 Conforama,MLS,Meiji Yasuda J1,Premier League,Pro League,RSL,Rest of World,SAF,SSE Airtricity Lge,Saudi Professional League,Scottish Prem,Serie A TIM,Super Lig,Superliga,NRM_Position_ATT,NRM_Position_DEF,NRM_Position_GK,NRM_Position_MID,2019,2020,2021,2022,2023,2024,2025,2026,High-Low,High-Medium,Low-High,Low-Low,Low-Medium,Medium-High,Medium-Low,Medium-Medium,NRM_Value_Mil
4790,0.8450340157768172,-2.0518958284626274,-1.666748297136334,-2.314155924848083,-2.4244859490161663,-1.858023663120452,-2.1864868834306064,-1.966145528463014,-1.36354216454328,-2.5236836647495764,-2.4164541202337992,-2.048768561515669,-2.09561598441696,-2.0680827570074967,0.9117284802719822,-1.696719508758279,-1.8240683180474833,-0.8516913197695797,-2.586665007821866,-2.009632602105586,-1.873352796054333,-1.7708081000168034,-1.719178972461972,-2.0965494594737355,-2.7952346889532156,-1.6894068795896193,-0.2248119242584912,-1.7208209427072327,-1.6440239348754753,-1.3430951632862276,3.074460269279076,2.994357227504067,2.7156313406449,3.0939295750430045,2.9151277480074813,0.4542272792818442,-0.18756916597703435,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4
4791,-0.013071901851965948,1.2705560051540383,-0.7446375007133887,0.9094502755909898,0.4322851177482933,-0.04893596204787293,-0.01909404020010391,0.5364784521872324,-0.6190251401169304,0.6099022648562273,0.4594606173939993,0.22731666368929251,0.22445136381511907,0.10068782342725263,-0.08264649132675948,0.21289571799158524,-0.3144106830762013,0.5011152631993315,0.6187984572348687,0.6965637048155341,-0.7303589959384557,0.9337825030688329,1.03496524789101,-0.15106582416418823,-0.5253684237022922,-0.47797185861623326,0.38647465614665105,1.0483165375857095,1.266381729199757,1.243427054804383,-0.4869581884745995,-0.4963914944260259,-0.25635689781401644,-0.6101271911016698,-0.5966310099456823,0.9000860962169932,-0.05949674160173911,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8
4792,-0.22759838125916176,0.5080260761272625,0.2799300508676618,0.3338063112268696,0.8403952701432161,1.138277841781007,0.45667512050903075,0.8085027979100853,0.9272794490762571,0.8057513854565901,0.5193755077612451,0.6959224453491376,0.633875013503133,0.6428804685359399,0.138325724584072,0.5665281673897082,0.7888006655566586,-0.006187205414010163,1.4358773797003108,0.6169696957884423,0.568497595102314,1.6818607549861366,0.8416919692697482,0.10491886469233112,0.39676474655589555,0.3509047346813467,0.38647465614665105,0.9476206292114208,0.9430033220802867,1.0082886713416002,-0.14777547821234466,-0.4963914944260259,-0.43831536139313376,-0.08097622450957352,-0.42940440242410305,0.23129787081426975,0.6449015924623847,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.1
4793,-0.44212486066635753,1.2705560051540383,0.7409854490791346,0.21867751835404559,0.772376911410729,0.34680197256175377,0.82671780106058,0.21004923731980898,0.2973035053308844,-0.17349421754522357,0.6991201788629825,0.8298098115376648,0.633875013503133,0.9139767910902836,0.9117284802719822,0.9908871066674558,0.26622686883583024,-1.5280946112540352,1.1844684804801748,-0.8157224666992096,0.15286348596926777,0.41588217481839196,0.6967370103038018,0.9240698690331931,0.4676980673449869,-0.09541343094042713,-0.05015861557130769,0.846924720837132,0.8506094914747238,0.9142333179564871,-0.6000190918953511,-0.6147219595761986,-0.559621003779212,-0.3161544318838385,-0.37366219991690997,0.23129787081426975,-0.8919675000411582,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
4814,-0.22759838125916176,-1.1259666289301142,-1.2056928989248614,1.0245790684638139,0.3642667590158062,-0.670809859291572,-0.6005896810668241,-1.0412627530053142,-1.0199189225003495,-0.4999094185458281,-0.1996031766457045,-0.642951216536134,-0.2532095608208972,-0.23818257976567697,0.24881183253948772,-0.49436918080466075,-1.1273032557530454,2.1075730804749133,0.3045373332096986,0.5373756867613505,-1.4057644232796558,0.8186935412354016,0.8900102889250636,-1.5333831439893928,-1.5893682355386625,-0.8605302862920394,-0.05015861557130769,0.9979685833985652,1.173987898594194,1.1963993781118265,-0.26083638163309625,-0.141400098975508,-0.49896818258617287,-0.13977077635313978,-0.6523732124528753,0.6771566877494187,0.5168291680870895,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.1
4815,0.6305075363696214,-2.1608286754664525,-1.461834786820124,-2.083898339102435,-3.0366511776085505,-1.6884216911448977,-1.6049912425638861,-1.7485260518847316,-1.478083245224257,-2.654249745149818,-1.817305216561341,-2.3165432938927233,-2.6415141840009784,-1.6614382731759814,0.3592979404949035,-0.42364269092503615,-1.9982595836210928,-0.8516913197695797,-2.146699434186628,0.29859365968007523,-1.6655357414878098,-2.1160749855170975,-1.429269054530079,-1.7893678328459122,-2.014968160273211,-1.2430887139678455,-3.5432247893149778,-1.7208209427072327,-1.5054331889671309,-1.531205870056454,3.3005820761205795,2.994357227504067,2.4123672346797047,3.0351350231994383,3.1380965580362536,1.123015504684565,1.3492999265265084,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2
4816,0.6305075363696214,0.8892910406406503,0.689757071500082,0.3338063112268696,0.772376911410729,1.1948118324395252,0.5095383605878235,1.352551489355791,1.2136321507786993,1.0016005060569528,0.5193755077612451,0.6959224453491376,0.3609259137111237,0.6428804685359399,1.353672912093645,0.28362220787120984,0.4404181344094397,0.6702160860704454,1.2473207052852089,0.059811632598799895,0.7243603860272064,0.4734266557351076,0.7450553299591173,1.026463744575801,1.3898312376031745,1.4985800177087651,0.4738013104902428,0.49448904152712114,0.48103416905247204,0.4439565510309215,-0.26083638163309625,-0.08223486640042169,-0.37766254020009465,-0.19856532819670603,-0.20643559239533077,-1.5521373969263208,-0.3156415903523296,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.8
4817,0.20145457755522986,-1.88849655795689,-1.7179766747153866,-1.911205149793199,-2.356467590283679,-1.4057517378523072,-2.292213363588192,-1.4765017061618788,-1.764435946926699,-1.7402871823481254,-2.656113681702782,-0.9776696320074519,-1.1402941351449274,-2.2714049989232548,0.9117284802719822,-0.35291620104541155,-2.172450849194702,-0.17528802828512405,-1.7695860853564238,-0.17897039448247543,-1.7174900051294406,-2.2311639473505287,-1.429269054530079,-1.6869739573033045,-2.3696347642186675,-2.1994847831573607,-0.13748526991489946,-1.7208209427072327,-1.6440239348754753,-1.3901228399787842,3.0179298175687004,3.1126876926542395,2.9582426254170566,2.976340471355872,3.0823543555290605,0.9000860962169932,1.2212275021512133,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5
4818,-0.8711778194807491,0.29016038211961226,0.7922138266581871,0.6791926898453418,0.9764319876081904,0.45986995387879,0.9324442812181655,0.26445410646437956,0.5836562070333265,1.0668835462570736,0.8189499595974741,0.7628661284434012,0.633875013503133,0.6428804685359399,0.138325724584072,0.7079811471489574,1.0791194415126744,1.346619377554901,0.9330595812600387,1.0149397409239012,0.9841317042353603,1.10641594581898,1.03496524789101,0.3609035535488505,1.1060979544468093,0.5421839485192498,0.8231079278646098,0.6455329040885543,0.9430033220802867,1.243427054804383,-0.03471457479159305,-0.4372262618509396,-0.6202738249722511,-0.3161544318838385,-0.42940440242410305,-1.5521373969263208,0.38875674371179425,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7
4819,0.6305075363696214,0.7803581936368252,0.9971273369743971,-0.7599172210649587,0.4322851177482933,1.081743851122489,1.1438972415333364,1.24374175106665,1.1563616104382108,0.02235490305513915,0.8189499595974741,1.1645282270089827,1.043298663191147,1.3883953555603852,0.138325724584072,0.778707637028582,0.7307369103654555,-1.612645022689592,0.11598065879459657,-1.2932865208617603,0.9321774405937295,-1.2529077717663624,-1.3326324152194482,0.6680851801766737,1.1060979544468093,0.7334631623571528,0.4738013104902428,-1.368385263397222,-1.2282516971504422,-1.1079567798234449,-0.5434886401849752,-0.08223486640042169,-0.19570407662097733,-0.5513326392581036,-0.5408888074384892,-0.21456094612087653,-1.0200399244164533,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.8
4820,2.7757723304415793,-2.0518958284626274,-1.7692050522944391,-2.3717203212844953,-2.0163757966212437,-1.744955681803416,-2.292213363588192,-1.8573357901738727,-1.5926243259052337,-1.8708532627483672,-2.0569647780303244,-2.3165432938927233,-2.7779887338969833,-1.932534595730325,1.1327006961828137,-2.4039844075545247,-1.8821320732386866,-0.9362417312051365,-2.083847209381594,-1.6912565659972192,-1.8213985324127022,-1.2529077717663624,-1.5742240134960255,-1.9429586461598238,-3.0789679721095813,-1.0518095001299423,-0.2248119242584912,-1.7711688968943773,-1.3668424430587864,-1.5782335467490105,2.904868914147949,3.0535224600791535,3.0188954466100957,3.0939295750430045,2.859385545500288,0.9000860962169932,1.2212275021512133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00012
4841,1.4886134539984046,0.9982238876444754,1.0483557145534497,-0.3569664460100746,0.9764319876081904,1.4774817857321156,0.615264840745409,1.8421953116569263,1.6145259331621182,1.0668835462570736,0.7590350692302283,-0.04045806868776179,-0.7991077604049158,0.575106387897354,0.9117284802719822,0.28362220787120984,1.1371831967038777,0.07836320602154678,0.3045373332096986,-0.5769404396179343,1.2958572860851452,0.12815977023481362,0.5517820513378554,0.7192821179479776,1.460764558392266,2.0086579212765066,1.2597411995825687,-0.008990500344322945,0.2500495925385647,0.20881816756813876,-0.14777547821234466,-0.4372262618509396,-0.25635689781401644,-0.25735988004027227,-0.42940440242410305,0.23129787081426975,-0.18756916597703435,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3
4842,1.0595604951840132,0.8892910406406503,0.22870167328860927,0.2762419147904576,0.9084136288757033,1.081743851122489,0.5095383605878235,0.6996930596209442,0.8127383683952802,1.0668835462570736,0.5792903981284909,0.42814771297208326,0.08797681391911442,0.43955822662018224,0.24881183253948772,0.9201606167878312,0.8468644207478618,-0.7671409083340227,1.2473207052852089,0.29859365968007523,0.828268913310468,1.0488714649022643,1.228238526512272,0.8728729312618893,0.8932979920795351,0.28714499673537897,0.7357812735210181,1.0483165375857095,0.9892002373830682,0.8672056412639305,-0.20430592992272045,-0.4963914944260259,-0.25635689781401644,-0.3749489837274048,-0.26217779490252385,0.23129787081426975,0.38875674371179425,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.6
4843,-0.013071901851965948,0.9982238876444754,1.3044976024487123,0.6791926898453418,0.4322851177482933,1.590549767049152,0.7738545609817872,0.971717405343797,0.6981972877143034,0.5446192246561065,0.8189499595974741,0.49509139606634683,0.9068241132951423,0.16846190406583855,0.580270156405735,0.14216922811196064,1.1371831967038777,-0.0907376168495671,0.8073551316499707,0.21899965065298344,1.2958572860851452,-0.33219607709891175,-0.46290266142376957,1.026463744575801,0.4676980673449869,1.307300803870862,0.21182134745946757,0.3937931331528323,-0.5352979676087202,-0.6847076895904358,-0.3738972850538479,-0.31889579670076695,-0.37766254020009465,-0.19856532819670603,-0.31791999740971694,-1.5298444560795639,-0.3156415903523296,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.2
4844,-0.22759838125916176,1.2705560051540383,-0.6934091231343362,-0.5872240317557227,0.6363401939457547,-0.7838778406086082,1.038170761375751,0.971717405343797,-1.1917305435218148,0.5446192246561065,1.178439301800949,1.7670213748573549,1.8621459625671748,1.7950398393919007,0.027839616628656253,0.49580167751008364,-0.8369844797970297,0.41656485176377456,0.5559462324298347,-0.2585644035095672,-0.626450468655194,0.5309711366518233,0.6484186906484863,0.7192821179479776,0.2548981049777128,-0.7967705483460716,0.03716803877228406,0.8972726750242764,0.9892002373830682,0.9612609946490437,-0.4869581884745995,-0.3780610292758533,-0.49896818258617287,-0.6101271911016698,-0.37366219991690997,0.23129787081426975,-0.18756916597703435,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
4845,0.20145457755522986,1.0526903111463881,0.6385286939210295,0.16111312191763358,0.772376911410729,-0.16200394336490911,0.615264840745409,1.0261222744883676,0.7554678280547918,0.9363174658568318,0.5792903981284909,0.49509139606634683,0.9750613882431446,1.2528471942832133,0.6907562643611507,0.778707637028582,-0.37247443826740445,-0.4289392625917949,1.561581829310379,0.21899965065298344,0.568497595102314,-0.5623740007657744,0.9383286085803791,1.0776606823471047,0.5386313881340783,-1.0518095001299423,0.7357812735210181,0.5448369957142656,0.5272310843552535,0.9142333179564871,-0.26083638163309625,-0.4963914944260259,-0.559621003779212,-0.022181672666007263,-0.5408888074384892,0.008368462346695284,-0.44371401472762484,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9
4846,1.9176664128127963,0.2356939586176997,0.4336151836048194,0.7943214827181657,0.5003034764807804,-0.04893596204787293,-0.01909404020010391,0.5364784521872324,0.5263856666928382,0.871034425656711,0.1598861655577703,-0.37517648415907967,-1.2085314100929296,-0.3737307410428488,0.027839616628656253,-0.21146322128616235,0.7307369103654555,0.9238673203771163,1.1216162556751408,1.0945337499509928,0.3606805405357909,1.3941383504025584,1.1799202068569565,0.7192821179479776,0.680498029712261,0.6059436864652175,0.5611279648338345,0.9979685833985652,1.0815940679886311,0.8672056412639305,-0.26083638163309625,-0.25973056412568063,-0.07439843423489911,-0.3161544318838385,-0.03920898487375157,0.6771566877494187,0.260684319336499,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00055
4847,1.4886134539984046,-0.03663815889186307,1.3044976024487123,1.1397078613366378,-0.17988011084409092,0.8556078884884166,0.615264840745409,0.21004923731980898,0.06822134396893068,-0.04292813714498176,0.0999712751905245,0.09342929750076537,0.633875013503133,-0.44150482168143473,0.24881183253948772,-0.9187281200824083,0.7307369103654555,-0.259838439720681,0.5559462324298347,1.2537217680051764,0.7763146496688372,-0.44728503893234306,-1.52590569384071,1.384842308974928,0.3258314257668042,1.4985800177087651,1.2597411995825687,-0.6635139047772002,-1.4592362736643494,-1.531205870056454,-0.6000190918953511,-0.3780610292758533,-0.013745613041859998,-0.13977077635313978,-0.1506933898881377,0.6771566877494187,0.6449015924623847,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.4
4868,0.41598105696242565,0.7258917701349127,0.8946705818162921,-1.2204323925562548,0.7043585526782419,0.9686758698054528,1.038170761375751,0.7540979287655147,0.5263856666928382,0.8057513854565901,0.8189499595974741,1.432302959386037,1.72567141267117,1.6594916781147289,1.1327006961828137,2.0517844548618247,0.4404181344094397,-0.0907376168495671,0.2416851084046646,-0.7361284576721179,0.9321774405937295,0.41588217481839196,0.9866469282356947,0.8728729312618893,1.1770312752359005,0.1596255208434436,0.29914800180305934,0.19240131640425467,0.8968064067775052,0.5850395811085912,-0.03471457479159305,-0.08223486640042169,-0.25635689781401644,-0.19856532819670603,-0.20643559239533077,-0.43749035458845104,-1.0200399244164533,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
4869,0.20145457755522986,-1.1259666289301142,0.7409854490791346,1.082143464900226,0.7043585526782419,-1.0100138032426806,0.403811880430238,-0.3884043232704673,-0.7908367611383957,0.9363174658568318,0.5193755077612451,0.026485614406501785,0.15621408886711674,-0.5770529829586065,0.8012423723165664,-0.42364269092503615,0.5565456447918461,0.8393169089415593,0.3045373332096986,0.9353457318968094,0.4126348041774217,1.0488714649022643,1.1799202068569565,0.6680851801766737,0.5386313881340783,-1.1155692380759101,0.6484546191774263,0.8972726750242764,0.8968064067775052,0.9142333179564871,-0.26083638163309625,-0.4372262618509396,-0.37766254020009465,-0.13977077635313978,-0.48514660493129613,0.9000860962169932,0.38875674371179425,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0
4870,-0.013071901851965948,1.0526903111463881,-0.18112534734381094,0.5640638969725177,0.6363401939457547,-0.16200394336490911,-0.07195728027889665,0.971717405343797,-0.10359027705253461,0.6099022648562273,0.3396308366595077,0.8298098115376648,1.5891968627751656,0.6428804685359399,0.027839616628656253,-0.21146322128616235,1.1371831967038777,1.9384722576037996,0.8702073564550047,0.45778167773425876,0.25677201325252935,1.3365938694858426,0.7933736496144327,-0.04867194862158049,-0.24163514054592672,-0.15917316888639482,0.21182134745946757,0.9476206292114208,0.9430033220802867,1.243427054804383,-0.5434886401849752,-0.4963914944260259,-0.19570407662097733,-0.19856532819670603,-0.37366219991690997,-1.5521373969263208,0.13261189496120376,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
4871,-0.6566513400735534,-0.3634366999033384,-0.5397239903971787,1.0245790684638139,0.4322851177482933,-0.4446738966574996,-0.9177691215395806,-0.4428091924150379,-0.962648382159861,0.9363174658568318,-0.1996031766457045,-0.642951216536134,0.08797681391911442,-0.6448270635971924,0.3592979404949035,-0.9187281200824083,-0.4305381934586076,0.33201444032821764,-0.07257601562050546,0.8557517228697176,-0.9381760505049788,0.18570425115152928,1.03496524789101,-1.072610704047658,-0.028835178178652627,-0.6692510724541363,-0.4867918872892665,0.9476206292114208,1.266381729199757,1.1963993781118265,-0.3738972850538479,-0.20056533155059433,-0.19570407662097733,-0.08097622450957352,-0.1506933898881377,1.3459449131521395,0.38875674371179425,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3
4872,1.7031399334056005,0.017828264610049487,-0.5909523679762312,1.082143464900226,0.3642667590158062,-0.10546995270639102,-0.7591794013032023,0.48207358304266185,-0.2754018980739999,0.871034425656711,0.1598861655577703,-0.37517648415907967,-1.0038195852489227,-0.3737307410428488,0.138325724584072,-0.49436918080466075,0.9629919311302682,0.33201444032821764,0.5559462324298347,0.6169696957884423,-0.2627706231637785,-0.5623740007657744,1.4698301247888494,-0.5606413263346192,0.04209814261043873,-0.7967705483460716,1.6963744713005273,1.1490124459599984,1.2201848138969755,1.1963993781118265,-0.4304277367642237,-0.31889579670076695,-0.49896818258617287,-0.08097622450957352,-0.03920898487375157,0.6771566877494187,0.8370102290253276,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000725
4873,1.4886134539984046,1.2705560051540383,0.4848435611838719,0.7943214827181657,0.8403952701432161,0.6860059165128624,0.5624016006666163,1.4613612276449321,1.6717964735026067,1.2627326668574363,0.7590350692302283,-0.24128911797055252,-0.11673501092489254,-0.8481493055129502,0.027839616628656253,-0.28218971116578695,1.1371831967038777,-0.0907376168495671,0.43024178281976666,0.6169696957884423,1.2439030224435144,0.8186935412354016,1.0832835675463255,0.8216759934905853,1.1770312752359005,1.2435410659248942,0.9977612365517934,1.1490124459599984,1.1277909832914126,1.14937170141927,-0.7130799953161027,-0.6738871921512849,-0.6202738249722511,-0.6689217429452361,-0.7081154149600684,0.4542272792818442,0.6449015924623847,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
4874,1.4886134539984046,0.39909322912343737,0.689757071500082,-1.162867996119843,1.0444503463406776,0.7990738978298986,0.82671780106058,0.7540979287655147,1.6145259331621182,1.0668835462570736,0.8189499595974741,0.09342929750076537,0.42916318865912606,-0.3059566604042629,-1.1875075708809169,1.7688784953433263,0.6726731551742523,-0.5134896740273518,0.49309400762480066,-2.2484146291868616,1.1399944951602528,-1.0227298480994997,-0.607857620389716,0.565691304634066,1.8154311623377228,1.307300803870862,1.0850878908953852,0.3434451789656879,-0.30431339109481287,-0.872818396360662,-0.6000190918953511,-0.20056533155059433,-0.559621003779212,-0.3749489837274048,-0.31791999740971694,-0.6604197630560255,-1.1481123487917486,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.4
4895,1.7031399334056005,-0.9081009349224639,-0.9495510110295988,0.5640638969725177,0.09219332408585763,-1.3492177471937892,-0.5477264409880314,-1.0956676221498847,-0.561754599776442,-0.8263246195464327,0.040056384823278696,-0.17434543487628895,-0.3214468357688995,-0.3059566604042629,1.2431868041382295,-0.14073673140653775,-0.7789207246058265,0.16291361745710373,0.6187984572348687,0.9353457318968094,-0.5225419413719324,1.10641594581898,1.4215118051335338,-0.45824745079201146,0.18396478418862144,-0.2866926447783302,1.434394508269752,0.9979685833985652,0.9430033220802867,0.9612609946490437,-0.14777547821234466,-0.141400098975508,-0.13505125542793822,-0.5513326392581036,-0.37366219991690997,-1.5298444560795639,-0.57178643910292,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.000725
